Semaine;Nice (FR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Fréjus (FR);Cannes (FR);Antibes (FR);Le Touquet (BE);Le Barcarès (FR);Deauville (FR);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR)
2020-12-06;44,00;20,00;4,00;13,00;0,00;1,00;11,00;11,00;3,00;0,00;4,00;1,00;0,00;3,00;3,00;0,00;0,00;1,00;0,00;0,00;1,00
2020-12-13;41,00;8,00;1,00;9,00;3,00;7,00;7,00;5,00;0,00;0,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00
2020-12-20;57,00;15,00;3,00;10,00;0,00;1,00;10,00;15,00;1,00;0,00;3,00;0,00;0,00;6,00;1,00;1,00;3,00;0,00;0,00;0,00;1,00
2020-12-27;53,00;10,00;0,00;10,00;1,00;0,00;6,00;7,00;1,00;0,00;1,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-03;51,00;9,18;3,06;17,34;3,06;1,00;13,00;10,00;0,00;1,00;1,00;5,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-10;42,00;7,00;3,00;13,00;3,00;0,00;13,00;8,00;3,00;0,00;0,00;4,00;4,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-17;48,00;20,00;1,00;5,00;1,00;3,00;12,00;5,00;1,00;0,00;3,00;3,00;0,00;1,00;0,00;0,00;4,00;1,00;0,00;0,00;1,00
2021-01-24;51,00;8,16;3,06;11,22;5,10;3,00;7,00;8,00;1,00;0,00;1,00;1,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;1,00;1,00
2021-01-31;33,00;9,00;1,00;12,00;4,00;3,00;7,00;1,00;0,00;0,00;1,00;1,00;0,00;3,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2021-02-07;37,00;23,00;1,00;8,00;1,00;1,00;15,00;8,00;0,00;0,00;1,00;1,00;3,00;1,00;0,00;0,00;0,00;0,00;0,00;1,00;1,00
2021-02-14;45,00;8,18;1,02;7,16;4,09;3,00;14,00;9,00;1,00;0,00;1,00;1,00;1,00;1,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00
2021-02-21;28,00;15,00;0,00;7,00;0,00;1,00;5,00;8,00;0,00;0,00;0,00;1,00;1,00;1,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00
2021-02-28;44,00;13,00;0,00;4,00;1,00;0,00;7,00;7,00;0,00;0,00;3,00;4,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2021-03-07;58,00;16,00;3,00;9,00;4,00;1,00;9,00;5,00;0,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00
2021-03-14;46,00;11,00;5,00;10,00;0,00;4,00;13,00;9,00;0,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2021-03-21;59,00;9,16;3,05;12,21;3,05;12,00;11,00;12,00;3,00;0,00;3,00;4,00;1,00;1,00;1,00;1,00;1,00;0,00;0,00;1,00;0,00
2021-03-28;50,00;22,00;3,00;15,00;4,00;4,00;10,00;7,00;0,00;1,00;5,00;1,00;0,00;0,00;0,00;1,00;3,00;0,00;0,00;0,00;1,00
2021-04-04;50,00;15,00;1,00;9,00;3,00;5,00;12,00;4,00;1,00;0,00;5,00;3,00;1,00;1,00;0,00;1,00;4,00;0,00;0,00;0,00;1,00
2021-04-11;76,00;12,00;4,00;16,00;1,00;0,00;14,00;5,00;0,00;0,00;5,00;1,00;3,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;3,00
2021-04-18;88,00;15,00;3,00;11,00;10,00;7,00;16,00;4,00;5,00;1,00;1,00;4,00;4,00;1,00;0,00;1,00;4,00;0,00;1,00;0,00;1,00
2021-04-25;55,00;11,00;3,00;7,00;4,00;3,00;13,00;3,00;1,00;1,00;1,00;3,00;4,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;1,00
2021-05-02;65,00;18,00;3,00;9,00;8,00;5,00;20,00;3,00;0,00;0,00;3,00;1,00;3,00;1,00;0,00;1,00;0,00;0,00;1,00;0,00;1,00
2021-05-09;47,00;17,00;6,00;8,00;12,00;1,00;15,00;7,00;3,00;1,00;7,00;4,00;3,00;3,00;0,00;1,00;6,00;0,00;0,00;0,00;3,00
2021-05-16;53,00;14,00;1,00;17,00;6,00;8,00;12,00;18,00;0,00;1,00;7,00;6,00;0,00;1,00;0,00;1,00;4,00;1,00;0,00;0,00;1,00
