Semaine;Nice (FR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Fréjus (FR);Cannes (FR);Antibes (FR);Le Touquet (BE);Le Barcarès (FR);Deauville (FR);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR)
2021-06-06;47,00;4,70;12,53;17,23;12,53;21,00;4,00;0,00;0,00;4,00;0,00;4,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-06-13;37,00;12,87;16,09;4,83;4,83;20,00;12,00;4,00;0,00;0,00;0,00;0,00;4,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-06-20;33,00;17,29;0,00;7,86;12,57;4,00;8,00;4,00;0,00;0,00;8,00;4,00;8,00;4,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00
2021-06-27;46,00;7,93;12,69;7,93;12,69;13,00;4,00;17,00;4,00;0,00;0,00;8,00;4,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-07-04;37,00;12,33;20,04;20,04;7,71;21,00;4,00;25,00;0,00;0,00;0,00;0,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-07-11;30,00;22,11;22,11;4,74;9,47;22,00;13,00;17,00;0,00;0,00;4,00;4,00;4,00;0,00;4,00;0,00;0,00;0,00;0,00;4,00;0,00
2021-07-18;89,00;18,74;18,74;14,05;14,05;61,00;19,00;19,00;0,00;5,00;9,00;9,00;19,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00
2021-07-25;64,00;26,54;31,22;23,41;18,73;27,00;18,00;23,00;0,00;0,00;5,00;0,00;9,00;0,00;5,00;5,00;0,00;0,00;0,00;0,00;0,00
2021-08-01;38,00;23,75;28,50;9,50;19,00;19,00;19,00;24,00;0,00;0,00;5,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-08-08;24,00;19,20;14,40;30,40;9,60;34,00;19,00;29,00;0,00;5,00;0,00;0,00;10,00;0,00;0,00;5,00;0,00;0,00;5,00;0,00;0,00
2021-08-15;51,00;14,34;9,56;9,56;28,69;42,00;5,00;9,00;0,00;0,00;0,00;5,00;9,00;0,00;0,00;0,00;5,00;0,00;5,00;0,00;0,00
2021-08-22;43,00;23,04;27,64;4,61;13,82;5,00;19,00;10,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00
2021-08-29;37,00;15,42;4,63;0,00;10,79;11,00;0,00;16,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00
