Semaine;Nice (FR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Fréjus (FR);Cannes (FR);Antibes (FR);Le Touquet (BE);Le Barcarès (FR);Deauville (FR);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR)
2021-02-28;6,00;3,00;3,00;6,00;3,00;14,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00
2021-03-07;22,00;3,00;5,00;0,00;5,00;0,00;3,00;11,00;0,00;0,00;3,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00
2021-03-14;3,00;5,00;3,00;0,00;3,00;3,00;0,00;0,00;0,00;0,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-03-21;5,00;5,00;0,00;5,00;5,00;3,00;0,00;3,00;0,00;3,00;0,00;0,00;0,00;5,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00
2021-03-28;6,00;17,00;3,00;3,00;3,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00
2021-04-04;14,00;5,00;3,00;5,00;0,00;0,00;3,00;3,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-04-11;5,00;5,00;3,00;0,00;3,00;3,00;8,00;5,00;0,00;3,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-04-18;11,00;6,00;6,00;3,00;8,00;6,00;3,00;3,00;0,00;3,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-04-25;3,00;16,00;14,00;8,00;3,00;5,00;3,00;3,00;0,00;5,00;0,00;0,00;3,00;0,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00
2021-05-02;21,00;13,00;16,00;5,00;8,00;11,00;5,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-05-09;8,00;19,00;6,00;8,00;8,00;11,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-05-16;19,00;5,00;16,00;5,00;3,00;13,00;11,00;3,00;8,00;0,00;5,00;5,00;3,00;0,00;0,00;0,00;3,00;0,00;3,00;3,00;0,00
2021-05-23;39,00;11,00;11,00;3,00;8,00;8,00;3,00;3,00;0,00;3,00;0,00;0,00;8,00;0,00;3,00;3,00;3,00;0,00;0,00;0,00;0,00
2021-05-30;39,00;11,00;25,00;8,00;22,00;8,00;6,00;3,00;0,00;0,00;3,00;0,00;0,00;6,00;6,00;0,00;0,00;0,00;0,00;0,00;3,00
2021-06-06;22,00;8,00;25,00;14,00;8,00;6,00;0,00;3,00;0,00;6,00;3,00;6,00;3,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00
2021-06-13;27,00;16,00;27,00;16,00;8,00;11,00;3,00;11,00;0,00;3,00;3,00;11,00;8,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00
2021-06-20;58,00;33,00;30,00;3,00;19,00;14,00;6,00;8,00;0,00;6,00;3,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;8,00;0,00
2021-06-27;28,00;20,00;22,00;14,00;6,00;11,00;8,00;11,00;3,00;6,00;0,00;11,00;8,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;3,00
2021-07-04;52,00;52,00;32,00;12,00;17,00;23,00;9,00;15,00;3,00;9,00;3,00;0,00;6,00;0,00;3,00;3,00;3,00;0,00;0,00;0,00;0,00
2021-07-11;34,00;6,00;37,00;21,00;34,00;43,00;9,00;12,00;0,00;6,00;6,00;3,00;6,00;9,00;3,00;0,00;0,00;0,00;0,00;3,00;0,00
2021-07-18;27,00;20,00;27,00;44,00;17,00;14,00;27,00;10,00;10,00;3,00;0,00;7,00;7,00;3,00;3,00;0,00;3,00;3,00;0,00;0,00;0,00
2021-07-25;60,00;13,00;44,00;22,00;31,00;38,00;6,00;22,00;0,00;22,00;0,00;3,00;0,00;6,00;0,00;0,00;6,00;0,00;0,00;3,00;0,00
2021-08-01;25,00;22,00;38,00;28,00;25,00;19,00;6,00;3,00;22,00;9,00;0,00;6,00;9,00;3,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00
2021-08-08;51,00;13,00;38,00;10,00;22,00;25,00;3,00;16,00;0,00;13,00;0,00;3,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-08-15;12,00;6,00;34,00;0,00;25,00;15,00;12,00;0,00;6,00;3,00;15,00;0,00;3,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;6,00
2021-08-22;26,00;10,00;32,00;6,00;16,00;6,00;6,00;3,00;0,00;6,00;3,00;6,00;0,00;0,00;0,00;0,00;3,00;6,00;0,00;0,00;0,00
2021-08-29;55,00;22,00;22,00;7,00;15,00;15,00;7,00;4,00;0,00;7,00;0,00;4,00;0,00;4,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00
