Semaine;Val de Loire (FR);Chateaux Loire (US);Bourgogne (FR);Drome (FR);Vaucluse (FR);Ardeche (FR);Baie de Somme (FR);Montagne du Luberon (FR);Auvergne (FR);Perigord (FR);Alsace (FR);Provence (FR);Morbihan (US);Gers (FR);Massif Central (FR);Normandie (FR);Cévennes (FR);Morvan (FR);Vosges (FR);Chantilly (FR);Languedoc Roussillon (FR)
2020-10-04;15,00;15,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;15,00;0,00;0,00;0,00;0,00;0,00;45,00;0,00;0,00;0,00;0,00;0,00
2020-10-11;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;7,00;0,00;0,00;0,00;8,00;0,00;15,00;30,00;0,00;0,00
2020-10-18;15,00;0,00;0,00;15,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;30,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-10-25;29,00;42,53;0,00;0,00;0,00;14,00;0,00;0,00;0,00;0,00;29,00;15,62;0,00;0,00;0,00;14,50;0,00;0,00;0,00;0,00;0,00
2020-11-01;14,00;28,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;30,33;14,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-08;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;7,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;14,00
2020-11-15;28,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;12,92;0,00;0,00;0,00;0,00;28,00;0,00;0,00;41,00;0,00;0,00
2020-11-22;14,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;30,00;14,00;0,00;28,00;0,00;0,00
2020-11-29;27,00;0,00;13,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;12,46;0,00;0,00;0,00;0,00;27,00;0,00;0,00;14,00;0,00;0,00
2020-12-06;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;7,00;0,00;0,00;0,00;15,00;0,00;0,00;14,00;0,00;14,00
2020-12-13;14,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;14,00;0,00;0,00;0,00;14,00;0,00;0,00
2020-12-20;16,00;16,00;16,00;0,00;0,00;16,00;0,00;0,00;0,00;0,00;0,00;50,29;0,00;0,00;16,00;0,00;16,00;0,00;0,00;0,00;0,00
